,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
115,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-11,,Au9999,黄金9999,,3000,4,10,994200
116,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-08,,Au9999,黄金9999,,3000,4,10,1007520
117,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-07,,Au9999,黄金9999,,3000,4,10,1008150
118,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-06,,Au9999,黄金9999,,3000,4,10,1022970
119,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-05,,Au9999,黄金9999,,3000,4,10,1027560
120,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-04,,Au9999,黄金9999,,3000,4,10,1029810
121,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-11-01,,Au9999,黄金9999,,3000,4,10,1020900
122,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-31,,Au9999,黄金9999,,3000,4,10,1019400
123,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-30,,Au9999,黄金9999,,3000,4,10,1022040
124,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-29,,Au9999,黄金9999,,3000,4,10,1030920
125,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-28,,Au9999,黄金9999,,3000,4,10,1031400
126,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-25,,Au9999,黄金9999,,3000,4,10,1019820
127,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-24,,Au9999,黄金9999,,3000,4,10,1021740
128,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-23,,Au9999,黄金9999,,3000,4,10,1020480
129,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-22,,Au9999,黄金9999,,3000,4,10,1022310
130,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-21,,Au9999,黄金9999,,3000,4,10,1021080
131,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-18,,Au9999,黄金9999,,3000,4,10,1024410
132,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-10-17,,Au9999,黄金9999,,3000,4,10,1020420
